record_timestamp,devtmpfs,sda1,cs_root,tmpfs_root,usr,nice,sys,iowait,irq,soft,steal,guest,gnice,idle,mem_total,mem_used,mem_free,mem_shared,mem_buffcached,mem_available,swap_total,swap_used,swap_free
2024-03-02 22:14:18.74+02,0,318732,5310464,5310328,10.35,0,13.52,0.49,0,4.52,0,0,0,71.12,3747016,1978800,1330088,420,664012,1768300,1048572,148760,899812
2024-03-02 22:14:23.753+02,0,318732,5310464,5310464,10.34,0,13.52,0.49,0,4.52,0,0,0,71.13,3747016,1983488,1323556,420,663952,1763108,1048572,148760,899812
2024-03-02 22:14:28.773+02,0,318732,5310464,5310464,10.34,0,13.51,0.49,0,4.52,0,0,0,71.15,3747016,1967580,1319136,420,663912,1768512,1048572,148756,899816
2024-03-02 22:14:33.776+02,0,318732,5310364,5310324,10.33,0,13.5,0.49,0,4.51,0,0,0,71.16,3747016,1985880,1314340,420,664016,1763340,1048572,148752,899820
2024-03-02 22:14:38.78+02,0,318732,5310496,5310380,10.33,0,13.5,0.49,0,4.51,0,0,0,71.18,3747016,1986720,1315072,420,664212,1744120,1048572,148748,899824
2024-03-02 22:14:43.798+02,0,318732,5310496,5310496,10.32,0,13.49,0.48,0,4.51,0,0,0,71.19,3747016,1989612,1313336,420,664244,1761976,1048572,148744,899828
2024-03-02 22:14:48.831+02,0,318732,5313152,5312736,10.32,0,13.48,0.48,0,4.5,0,0,0,71.2,3747016,1978048,1328564,420,666204,1768656,1048572,148740,899832
2024-03-02 22:14:53.84+02,0,318732,5312592,5312576,10.31,0,13.48,0.48,0,4.5,0,0,0,71.22,3747016,1990904,1322592,420,666300,1758212,1048572,148736,899836
2024-03-02 22:14:58.849+02,0,318732,5312748,5312608,10.3,0,13.47,0.48,0,4.5,0,0,0,71.23,3747016,1976308,1330632,420,666380,1771652,1048572,148732,899840
2024-03-02 22:15:04.915+02,0,318732,5312752,5312772,10.3,0,13.47,0.48,0,4.5,0,0,0,71.25,3747016,1987968,1320812,420,666692,1759832,1048572,148728,899844
2024-03-02 22:15:09.958+02,0,318732,5316772,5312752,10.29,0,13.46,0.48,0,4.49,0,0,0,71.26,3747016,1995496,1310572,420,666492,1752152,1048572,148724,899844
2024-03-02 22:15:14.964+02,0,318732,5312652,5312636,10.29,0,13.45,0.48,0,4.49,0,0,0,71.28,3747016,1990188,1319872,420,666512,1761344,1048572,148724,899848
2024-03-02 22:15:19.971+02,0,318732,5310500,5310384,10.28,0,13.45,0.48,0,4.49,0,0,0,71.29,3747016,2003412,1308768,420,664620,1747656,1048572,148720,899852
2024-03-02 22:15:25+02,0,318732,5310500,5310500,10.28,0,13.44,0.48,0,4.49,0,0,0,71.31,3747016,1987628,1321448,420,664832,1761644,1048572,148716,899856
2024-03-02 22:15:29.997+02,0,318732,5314840,5310820,10.27,0,13.43,0.48,0,4.48,0,0,0,71.32,3747016,1989360,1330432,420,664416,1764420,1048572,148712,899860
2024-03-02 22:15:35.018+02,0,318732,5310656,5310640,10.27,0,13.43,0.48,0,4.48,0,0,0,71.33,3747016,1996584,1312212,420,664832,1750244,1048572,148708,899864
2024-03-02 22:15:40.012+02,0,318732,5310832,5310672,10.26,0,13.42,0.48,0,4.48,0,0,0,71.35,3747016,1999156,1307236,420,664980,1746928,1048572,148700,899872
2024-03-02 22:15:45.034+02,0,318732,5310856,5310832,10.26,0,13.42,0.48,0,4.48,0,0,0,71.36,3747016,1984212,1304796,420,665060,1760220,1048572,148696,899876
2024-03-02 22:15:50.041+02,0,318732,5310716,5310892,10.25,0,13.41,0.48,0,4.47,0,0,0,71.38,3747016,1974828,1337068,420,664828,1774584,1048572,146840,901728
2024-03-02 22:15:55.053+02,0,318732,5303988,5310756,10.24,0,13.4,0.48,0,4.47,0,0,0,71.39,3747016,1986272,1332392,420,659380,1761176,1048572,146840,901732
2024-03-02 22:16:00.062+02,0,318732,5304268,5304132,10.24,0,13.4,0.48,0,4.47,0,0,0,71.41,3747016,1991512,1325560,420,659744,1756724,1048572,146836,901736
2024-03-02 22:16:05.076+02,0,318732,5303928,5303928,10.23,0,13.39,0.48,0,4.47,0,0,0,71.42,3747016,1997200,1317604,420,659728,1750500,1048572,146832,901740
2024-03-02 22:16:10.077+02,0,318732,5304008,5303908,10.23,0,13.39,0.48,0,4.46,0,0,0,71.44,3747016,1998392,1315496,420,659700,1749516,1048572,146828,901744
2024-03-02 22:16:15.097+02,0,318732,5304040,5304024,10.22,0,13.38,0.48,0,4.46,0,0,0,71.45,3747016,1993644,1311140,420,659720,1756344,1048572,146824,901748
2024-03-02 22:16:20.098+02,0,318732,5304212,5304076,10.22,0,13.37,0.48,0,4.46,0,0,0,71.47,3747016,1996160,1320640,420,659868,1751680,1048572,146820,901752
2024-03-02 22:16:25.128+02,0,318732,5304212,5304212,10.21,0,13.37,0.48,0,4.46,0,0,0,71.48,3747016,1987420,1331948,420,659936,1763904,1048572,146816,901756
2024-03-02 22:16:30.138+02,0,318732,5304508,5304128,10.21,0,13.36,0.48,0,4.45,0,0,0,71.5,3747016,1979072,1321112,420,659916,1750396,1048572,146812,901760
2024-03-02 22:16:35.131+02,0,318732,5304564,5304524,10.2,0,13.35,0.48,0,4.45,0,0,0,71.51,3747016,1996192,1327928,420,660040,1756476,1048572,146808,901764
2024-03-02 22:16:40.139+02,0,318732,5304696,5304560,10.19,0,13.35,0.48,0,4.45,0,0,0,71.52,3747016,1981588,1333016,420,660056,1770944,1048572,146808,901764
2024-03-02 22:16:45.156+02,0,318732,5304696,5304696,10.19,0,13.34,0.48,0,4.45,0,0,0,71.54,3747016,1984604,1332016,420,660136,1765716,1048572,146804,901768
2024-03-02 22:16:50.163+02,0,318732,5304584,5304736,10.18,0,13.34,0.48,0,4.44,0,0,0,71.55,3747016,1976052,1343412,420,660200,1773316,1048572,146800,901772
2024-03-02 22:16:55.19+02,0,318732,5304616,5304600,10.18,0,13.33,0.48,0,4.44,0,0,0,71.57,3747016,1987732,1325312,420,660336,1760056,1048572,146796,901776
2024-03-02 22:17:00.225+02,0,318732,5304748,5304612,10.17,0,13.32,0.48,0,4.44,0,0,0,71.58,3747016,1988896,1308080,420,660520,1759460,1048572,146772,901780
2024-03-02 22:17:05.269+02,0,318732,5304752,5304728,10.17,0,13.32,0.48,0,4.44,0,0,0,71.6,3747016,1983628,1315200,420,660400,1749724,1048572,146768,901804
2024-03-02 22:17:10.275+02,0,318732,5304600,5304752,10.16,0,13.31,0.48,0,4.43,0,0,0,71.61,3747016,1993600,1323468,420,660408,1757764,1048572,146764,901808
2024-03-02 22:17:15.287+02,0,318732,5305704,5304616,10.16,0,13.31,0.48,0,4.43,0,0,0,71.63,3747016,1997196,1318268,420,660624,1751912,1048572,146760,901812
2024-03-02 22:17:20.305+02,0,318732,5305876,5305740,10.15,0,13.3,0.48,0,4.43,0,0,0,71.64,3747016,2012100,1303856,420,660600,1740364,1048572,146756,901812
2024-03-02 22:17:25.32+02,0,318732,5306176,5305856,10.15,0,13.29,0.48,0,4.43,0,0,0,71.65,3747016,1997700,1313796,420,660736,1752388,1048572,146756,901816
2024-03-02 22:17:30.35+02,0,318732,5305612,5305772,10.14,0,13.29,0.48,0,4.42,0,0,0,71.67,3747016,1999568,1314164,420,660796,1750528,1048572,146752,901820
2024-03-02 22:17:35.356+02,0,318732,5305668,5305628,10.13,0,13.28,0.48,0,4.42,0,0,0,71.68,3747016,1999944,1313556,420,660844,1749276,1048572,146748,901824
2024-03-02 22:17:40.416+02,0,318732,5305820,5305684,10.13,0,13.28,0.47,0,4.42,0,0,0,71.7,3747016,2002276,1310896,420,660768,1745936,1048572,146744,901828
2024-03-02 22:17:45.427+02,0,318732,5305820,5305820,10.12,0,13.27,0.47,0,4.42,0,0,0,71.71,3747016,2003412,1309732,420,661116,1744652,1048572,146740,901832
2024-03-02 22:17:50.458+02,0,318732,5308040,5308216,10.12,0,13.26,0.47,0,4.41,0,0,0,71.72,3747016,1995404,1320148,420,663052,1753840,1048572,146736,901836
2024-03-02 22:17:55.463+02,0,318732,5308072,5308056,10.11,0,13.26,0.47,0,4.41,0,0,0,71.74,3747016,1999780,1310992,420,663260,1750144,1048572,146732,901840
2024-03-02 22:18:00.465+02,0,318732,5308204,5308068,10.11,0,13.25,0.47,0,4.41,0,0,0,71.75,3747016,1980644,1310196,420,663136,1748912,1048572,146728,901840
2024-03-02 22:18:05.493+02,0,318732,5308228,5308204,10.1,0,13.25,0.47,0,4.41,0,0,0,71.77,3747016,1988924,1321748,420,663644,1762312,1048572,146724,901844
2024-03-02 22:18:10.509+02,0,318732,5308052,5308228,10.1,0,13.24,0.47,0,4.4,0,0,0,71.78,3747016,1992488,1316508,420,663468,1757204,1048572,146724,901848
2024-03-02 22:18:15.521+02,0,318732,5308108,5308068,10.09,0,13.23,0.47,0,4.4,0,0,0,71.79,3747016,1995384,1316216,420,663708,1755108,1048572,146720,901852
2024-03-02 22:18:21.531+02,0,318732,5305840,5305680,10.09,0,13.23,0.47,0,4.4,0,0,0,71.81,3747016,1987972,1312052,420,661676,1747476,1048572,146716,901856
2024-03-02 22:18:26.55+02,0,318732,5305840,5305840,10.08,0,13.22,0.47,0,4.4,0,0,0,71.82,3747016,1979344,1317116,420,661508,1754820,1048572,146712,901860
2024-03-02 22:18:31.558+02,0,318732,5305632,5305800,10.08,0,13.22,0.47,0,4.39,0,0,0,71.84,3747016,1993072,1324820,420,661444,1761044,1048572,146708,901864
2024-03-02 22:18:36.577+02,0,318732,5305644,5305648,10.07,0,13.21,0.47,0,4.39,0,0,0,71.85,3747016,1983232,1314396,420,662528,1749692,1048572,146704,901868
2024-03-02 22:18:41.583+02,0,318732,5305788,5305660,10.07,0,13.2,0.47,0,4.39,0,0,0,71.86,3747016,1995180,1324468,420,663944,1758948,1048572,146700,901872
2024-03-02 22:18:46.61+02,0,318732,5307888,5305788,10.06,0,13.2,0.47,0,4.39,0,0,0,71.88,3747016,1996776,1315780,420,664052,1755132,1048572,146696,901876
2024-03-02 22:18:51.634+02,0,318732,5307792,5307940,10.06,0,13.19,0.47,0,4.38,0,0,0,71.89,3747016,1997764,1314320,420,663596,1750528,1048572,146696,901876
2024-03-02 22:18:56.637+02,0,318732,5307824,5307808,10.05,0,13.19,0.47,0,4.38,0,0,0,71.91,3747016,2001088,1311280,420,664316,1749700,1048572,146692,901880
2024-03-02 22:19:01.767+02,0,318732,5307920,5307840,10.04,0,13.18,0.47,0,4.38,0,0,0,71.92,3747016,1985568,1307308,420,662812,1745180,1048572,146688,901884
2024-03-02 22:19:06.79+02,0,318732,5307920,5307920,10.04,0,13.17,0.47,0,4.38,0,0,0,71.94,3747016,1995184,1317316,420,662700,1756764,1048572,146684,901888
2024-03-02 22:19:11.792+02,0,318732,5307752,5307920,10.03,0,13.17,0.47,0,4.37,0,0,0,71.95,3747016,1995092,1317752,420,662576,1754380,1048572,146680,901892
2024-03-02 22:19:16.797+02,0,318732,5307832,5307768,10.03,0,13.16,0.47,0,4.37,0,0,0,71.97,3747016,1996756,1314556,420,662136,1752280,1048572,146676,901896
2024-03-02 22:19:21.81+02,0,318732,5308032,5307904,10.02,0,13.15,0.47,0,4.37,0,0,0,71.98,3747016,1986352,1331160,420,662836,1766960,1048572,146672,901900
2024-03-02 22:19:26.85+02,0,318732,5308332,5308032,10.02,0,13.15,0.47,0,4.37,0,0,0,71.99,3747016,1978548,1313568,420,663044,1752596,1048572,146668,901904
2024-03-02 22:19:31.863+02,0,318732,5308188,5308332,10.01,0,13.14,0.47,0,4.36,0,0,0,72.01,3747016,1983504,1332728,420,662172,1768384,1048572,146664,901908
2024-03-02 22:19:36.88+02,0,318732,5308180,5308204,10.01,0,13.14,0.47,0,4.36,0,0,0,72.02,3747016,1988496,1323876,420,662388,1761852,1048572,146664,901908
2024-03-02 22:19:41.88+02,0,318732,5308304,5308196,10,0,13.13,0.47,0,4.36,0,0,0,72.04,3747016,1982412,1314436,420,662640,1753244,1048572,146660,901912
2024-03-02 22:19:46.908+02,0,318732,5308304,5308304,10,0,13.12,0.47,0,4.36,0,0,0,72.05,3747016,1991288,1321396,420,662664,1757972,1048572,146656,901916
2024-03-02 22:19:51.929+02,0,318732,5308188,5308364,9.99,0,13.12,0.47,0,4.35,0,0,0,72.06,3747016,1997524,1317340,420,662616,1756012,1048572,146652,901920
2024-03-02 22:19:56.926+02,0,318732,5307900,5308204,9.99,0,13.11,0.47,0,4.35,0,0,0,72.08,3747016,1984164,1307096,420,662764,1746244,1048572,146648,901924
2024-03-02 22:20:01.94+02,0,318732,5308076,5307916,9.98,0,13.11,0.47,0,4.35,0,0,0,72.09,3747016,1991820,1323180,420,662664,1759704,1048572,146644,901928
2024-03-02 22:20:06.949+02,0,318732,5308056,5308076,9.98,0,13.1,0.47,0,4.35,0,0,0,72.11,3747016,1984692,1332032,420,663064,1768012,1048572,146640,901932
2024-03-02 22:20:11.959+02,0,318732,5307876,5308056,9.97,0,13.1,0.47,0,4.34,0,0,0,72.12,3747016,1992688,1325424,420,662876,1759948,1048572,146636,901936
2024-03-02 22:20:16.964+02,0,318732,5307932,5307892,9.97,0,13.09,0.47,0,4.34,0,0,0,72.13,3747016,1993140,1303752,420,662960,1735332,1048572,146632,901940
2024-03-02 22:20:21.972+02,0,318732,5310596,5310460,9.96,0,13.08,0.47,0,4.34,0,0,0,72.14,3747016,1999152,1312104,420,665316,1751952,1048572,146628,901940
2024-03-02 22:20:26.977+02,0,318732,5310596,5310596,9.96,0,13.08,0.46,0,4.34,0,0,0,72.16,3747016,2002536,1304324,420,665392,1745268,1048572,146628,901944
2024-03-02 22:20:31.982+02,0,318732,5310464,5310620,9.95,0,13.07,0.46,0,4.33,0,0,0,72.17,3747016,1985708,1306308,420,665552,1746596,1048572,146624,901948
2024-03-02 22:20:36.992+02,0,318732,5310496,5310480,9.95,0,13.07,0.46,0,4.33,0,0,0,72.18,3747016,2007452,1310116,420,665416,1743208,1048572,146604,901968
2024-03-02 22:20:42.01+02,0,318732,5310592,5310512,9.94,0,13.06,0.46,0,4.33,0,0,0,72.2,3747016,2015292,1292512,420,665388,1730568,1048572,146600,901972
2024-03-02 22:20:47.016+02,0,318732,5310592,5310592,9.94,0,13.06,0.46,0,4.33,0,0,0,72.21,3747016,2019260,1288252,420,665636,1728324,1048572,146596,901976
2024-03-02 22:20:52.037+02,0,318732,5307856,5308032,9.93,0,13.05,0.46,0,4.33,0,0,0,72.22,3747016,2024316,1284908,420,663184,1723712,1048572,146592,901980
2024-03-02 22:20:57.052+02,0,318732,5307888,5307872,9.93,0,13.04,0.46,0,4.32,0,0,0,72.24,3747016,1994088,1317088,436,663340,1755960,1048572,146572,902000
2024-03-02 22:21:02.065+02,0,318732,5308040,5307904,9.92,0,13.04,0.46,0,4.32,0,0,0,72.25,3747016,1997184,1311288,436,663524,1749720,1048572,146568,902000
2024-03-02 22:21:07.08+02,0,318732,5308040,5308040,9.92,0,13.03,0.46,0,4.32,0,0,0,72.26,3747016,2007404,1307024,436,663696,1744956,1048572,146568,902004
2024-03-02 22:21:12.081+02,0,318732,5307888,5308040,9.91,0,13.03,0.46,0,4.32,0,0,0,72.28,3747016,1990904,1321704,436,663412,1761048,1048572,146564,902008
2024-03-02 22:21:18.096+02,0,318732,5307900,5307884,9.91,0,13.02,0.46,0,4.31,0,0,0,72.29,3747016,2003968,1311972,436,663776,1745532,1048572,146560,902012
2024-03-02 22:21:23.105+02,0,318732,5308108,5307976,9.9,0,13.02,0.46,0,4.31,0,0,0,72.3,3747016,2009128,1300268,436,663604,1738600,1048572,146556,902016
2024-03-02 22:21:28.109+02,0,318732,5308428,5308108,9.89,0,13.01,0.46,0,4.31,0,0,0,72.32,3747016,2011008,1296488,436,663936,1736648,1048572,146552,902020
2024-03-02 22:21:33.124+02,0,318732,5308292,5308428,9.89,0,13,0.46,0,4.31,0,0,0,72.33,3747016,2019456,1295052,436,664016,1734636,1048572,146548,902024
2024-03-02 22:21:38.132+02,0,318732,5308348,5308308,9.88,0,13,0.46,0,4.3,0,0,0,72.34,3747016,2003604,1286536,436,663944,1726824,1048572,146544,902028
2024-03-02 22:21:43.132+02,0,318732,5308488,5308488,9.88,0,12.99,0.46,0,4.3,0,0,0,72.36,3747016,2007668,1301108,436,664116,1740704,1048572,146540,902032
2024-03-02 22:21:48.194+02,0,318732,5312580,5312580,9.87,0,12.99,0.46,0,4.3,0,0,0,72.37,3747016,2012780,1294912,436,664032,1733852,1048572,146536,902036
2024-03-02 22:21:53.206+02,0,318732,5312472,5312636,9.87,0,12.98,0.46,0,4.3,0,0,0,72.39,3747016,2012268,1294120,436,664228,1734748,1048572,146536,902036
2024-03-02 22:21:58.214+02,0,318732,5312528,5312488,9.86,0,12.98,0.46,0,4.3,0,0,0,72.4,3747016,2001168,1288428,436,664324,1727920,1048572,146532,902040
2024-03-02 22:22:03.216+02,0,318732,5312348,5312348,9.86,0,12.97,0.46,0,4.29,0,0,0,72.41,3747016,2005764,1305312,436,664564,1741196,1048572,146528,902044
2024-03-02 22:22:08.234+02,0,318732,5312348,5312348,9.85,0,12.96,0.46,0,4.29,0,0,0,72.43,3747016,1993192,1317528,436,664448,1756488,1048572,146524,902048
2024-03-02 22:22:13.239+02,0,318732,5312152,5312272,9.85,0,12.96,0.46,0,4.29,0,0,0,72.44,3747016,2015320,1299104,436,664536,1738436,1048572,146520,902052
2024-03-02 22:22:18.25+02,0,318732,5312184,5312168,9.84,0,12.95,0.46,0,4.29,0,0,0,72.45,3747016,2015800,1291112,436,664508,1730980,1048572,146516,902056
2024-03-02 22:22:23.267+02,0,318732,5312380,5312404,9.84,0,12.95,0.46,0,4.28,0,0,0,72.47,3747016,2000300,1289784,436,664712,1729492,1048572,146512,902060
2024-03-02 22:22:28.276+02,0,318732,5312380,5312380,9.83,0,12.94,0.46,0,4.28,0,0,0,72.48,3747016,2018420,1295604,436,664768,1734480,1048572,146508,902064
2024-03-02 22:22:33.282+02,0,318732,5312236,5312380,9.83,0,12.94,0.46,0,4.28,0,0,0,72.49,3747016,2019192,1287372,436,664832,1727004,1048572,146508,902064
2024-03-02 22:22:38.309+02,0,318732,5312292,5312252,9.82,0,12.93,0.46,0,4.28,0,0,0,72.51,3747016,2002740,1309836,436,664860,1749908,1048572,146504,902068
2024-03-02 22:22:43.3+02,0,318732,5312392,5312392,9.82,0,12.92,0.46,0,4.27,0,0,0,72.52,3747016,2008344,1304780,436,665008,1742240,1048572,146500,902072
2024-03-02 22:22:48.319+02,0,318732,5312372,5312372,9.81,0,12.92,0.46,0,4.27,0,0,0,72.53,3747016,2001640,1308624,436,665076,1748592,1048572,146496,902076
2024-03-02 22:22:53.327+02,0,318732,5312272,5312456,9.81,0,12.91,0.46,0,4.27,0,0,0,72.55,3747016,2004220,1293676,436,665020,1749376,1048572,146492,902080
2024-03-02 22:22:58.344+02,0,318732,5312328,5312288,9.8,0,12.91,0.46,0,4.27,0,0,0,72.56,3747016,2005796,1302672,436,665156,1743080,1048572,146488,902084
2024-03-02 22:23:03.342+02,0,318732,5312468,5312468,9.8,0,12.9,0.46,0,4.26,0,0,0,72.57,3747016,2017840,1293016,436,665460,1732956,1048572,146484,902088
2024-03-02 22:23:08.379+02,0,318732,5312468,5312468,9.79,0,12.9,0.46,0,4.26,0,0,0,72.59,3747016,2022608,1285180,436,665056,1727944,1048572,146480,902092
2024-03-02 22:23:13.4+02,0,318732,5312252,5312408,9.79,0,12.89,0.46,0,4.26,0,0,0,72.6,3747016,2020792,1286120,436,665072,1729112,1048572,146476,902092
2024-03-02 22:23:18.402+02,0,318732,5312284,5312268,9.78,0,12.89,0.46,0,4.26,0,0,0,72.61,3747016,2008088,1284464,436,665440,1724988,1048572,146472,902096
2024-03-02 22:23:23.416+02,0,318732,5315080,5312348,9.78,0,12.88,0.46,0,4.26,0,0,0,72.63,3747016,2019320,1278060,436,667816,1733116,1048572,146472,902100
2024-03-02 22:23:28.423+02,0,318732,5315424,5315424,9.77,0,12.87,0.45,0,4.25,0,0,0,72.64,3747016,1995360,1306276,436,667932,1744000,1048572,146468,902104
2024-03-02 22:23:33.45+02,0,318732,5315264,5315424,9.77,0,12.87,0.45,0,4.25,0,0,0,72.65,3747016,2018608,1295092,436,668100,1734972,1048572,146464,902108
2024-03-02 22:23:38.464+02,0,318732,5315320,5315280,9.76,0,12.86,0.45,0,4.25,0,0,0,72.67,3747016,1999032,1301192,436,668044,1740036,1048572,146460,902112
2024-03-02 22:23:43.493+02,0,318732,5315460,5315460,9.76,0,12.86,0.45,0,4.25,0,0,0,72.68,3747016,1999860,1308884,436,668336,1750084,1048572,146456,902116
2024-03-02 22:23:48.504+02,0,318732,5315420,5315420,9.75,0,12.85,0.45,0,4.24,0,0,0,72.69,3747016,2014796,1290024,436,668280,1733348,1048572,146452,902120
2024-03-02 22:23:53.513+02,0,318732,5312584,5315696,9.75,0,12.85,0.45,0,4.24,0,0,0,72.7,3747016,2013068,1281796,436,665876,1720064,1048572,146448,902124
2024-03-02 22:23:58.524+02,0,318732,5312296,5312280,9.74,0,12.84,0.45,0,4.24,0,0,0,72.72,3747016,2013652,1298724,436,665724,1736040,1048572,146444,902128
2024-03-02 22:24:03.544+02,0,318732,5312436,5312436,9.74,0,12.83,0.45,0,4.24,0,0,0,72.73,3747016,2015904,1300200,436,665928,1735264,1048572,146444,902128
2024-03-02 22:24:08.552+02,0,318732,5312436,5312436,9.73,0,12.83,0.45,0,4.24,0,0,0,72.75,3747016,2015216,1300044,436,666044,1737076,1048572,146440,902132
2024-03-02 22:24:13.587+02,0,318732,5312240,5312436,9.73,0,12.82,0.45,0,4.23,0,0,0,72.76,3747016,2005588,1287040,436,665876,1726260,1048572,146436,902136
2024-03-02 22:24:18.59+02,0,318732,5312296,5312256,9.72,0,12.82,0.45,0,4.23,0,0,0,72.77,3747016,1996864,1295712,436,666120,1735868,1048572,146432,902140
2024-03-02 22:24:23.616+02,0,318732,5312480,5312312,9.72,0,12.81,0.45,0,4.23,0,0,0,72.78,3747016,1993076,1299000,436,666308,1737860,1048572,146416,902144
2024-03-02 22:24:28.642+02,0,318732,5312528,5312504,9.71,0,12.81,0.45,0,4.23,0,0,0,72.8,3747016,1999116,1312780,436,666268,1752184,1048572,146412,902160
2024-03-02 22:24:34.654+02,0,318732,5312360,5312528,9.71,0,12.8,0.45,0,4.22,0,0,0,72.81,3747016,2018536,1290680,436,666256,1731052,1048572,146408,902164
2024-03-02 22:24:39.655+02,0,318732,5312392,5312376,9.7,0,12.8,0.45,0,4.22,0,0,0,72.82,3747016,2020432,1286532,436,666508,1727544,1048572,146404,902168
2024-03-02 22:24:44.669+02,0,318732,5312476,5312408,9.7,0,12.79,0.45,0,4.22,0,0,0,72.84,3747016,2023420,1284336,436,666608,1723500,1048572,146404,902168
2024-03-02 22:24:49.686+02,0,318732,5312476,5312476,9.69,0,12.78,0.45,0,4.22,0,0,0,72.85,3747016,2016416,1276652,436,666756,1736180,1048572,146400,902172
2024-03-02 22:24:54.7+02,0,318732,5312372,5312476,9.69,0,12.78,0.45,0,4.22,0,0,0,72.86,3747016,2021768,1285548,436,666652,1727048,1048572,146396,902176
2024-03-02 22:24:59.708+02,0,318732,5312452,5312412,9.68,0,12.77,0.45,0,4.21,0,0,0,72.87,3747016,2008260,1299868,436,667076,1741336,1048572,146392,902180
2024-03-02 22:25:04.725+02,0,318732,5312592,5312592,9.68,0,12.77,0.45,0,4.21,0,0,0,72.89,3747016,2021496,1289900,436,666716,1728336,1048572,146388,902184
2024-03-02 22:25:09.743+02,0,318732,5312592,5312592,9.67,0,12.76,0.45,0,4.21,0,0,0,72.9,3747016,2006452,1303616,436,666816,1744672,1048572,146384,902188
2024-03-02 22:25:14.754+02,0,318732,5312428,5312592,9.67,0,12.76,0.45,0,4.21,0,0,0,72.91,3747016,2014208,1298556,436,666976,1735720,1048572,146380,902192
2024-03-02 22:25:19.774+02,0,318732,5312420,5312444,9.66,0,12.75,0.45,0,4.2,0,0,0,72.93,3747016,2007292,1293580,436,667004,1734076,1048572,146376,902196
2024-03-02 22:25:24.787+02,0,318732,5312624,5312560,9.66,0,12.75,0.45,0,4.2,0,0,0,72.94,3747016,2023600,1296604,436,666944,1734112,1048572,146376,902196
2024-03-02 22:25:29.802+02,0,318732,5312944,5312944,9.65,0,12.74,0.45,0,4.2,0,0,0,72.95,3747016,2005952,1302504,436,667100,1742388,1048572,146372,902200
2024-03-02 22:25:34.814+02,0,318732,5312776,5312944,9.65,0,12.73,0.45,0,4.2,0,0,0,72.97,3747016,2012276,1296180,436,667104,1737332,1048572,146368,902204
2024-03-02 22:25:39.816+02,0,318732,5312832,5312792,9.64,0,12.73,0.45,0,4.19,0,0,0,72.98,3747016,2012404,1299664,436,667332,1738940,1048572,146364,902208
2024-03-02 22:25:44.825+02,0,318732,5312972,5312972,9.64,0,12.72,0.45,0,4.19,0,0,0,73,3747016,2028936,1278184,436,667500,1719872,1048572,146360,902212
2024-03-02 22:25:49.833+02,0,318732,5312932,5312972,9.63,0,12.72,0.45,0,4.19,0,0,0,73.01,3747016,2024064,1285844,436,667428,1725220,1048572,146356,902216
2024-03-02 22:25:54.846+02,0,318732,5306044,5312932,9.63,0,12.71,0.45,0,4.19,0,0,0,73.02,3747016,2008004,1304604,436,661872,1739272,1048572,146352,902220
2024-03-02 22:25:59.862+02,0,318732,5305888,5306192,9.62,0,12.7,0.45,0,4.18,0,0,0,73.04,3747016,2011832,1300272,436,661992,1738728,1048572,146348,902224
2024-03-02 22:26:04.866+02,0,318732,5306076,5306028,9.62,0,12.7,0.45,0,4.18,0,0,0,73.05,3747016,2015860,1296476,436,662016,1733112,1048572,146344,902228
2024-03-02 22:26:09.875+02,0,318732,5306332,5306076,9.61,0,12.69,0.45,0,4.18,0,0,0,73.07,3747016,2010628,1289148,436,662068,1742468,1048572,146340,902232
2024-03-02 22:26:14.875+02,0,318732,5306192,5306332,9.61,0,12.68,0.45,0,4.18,0,0,0,73.08,3747016,2009560,1299960,436,662240,1736972,1048572,146336,902232
2024-03-02 22:26:19.889+02,0,318732,5306224,5306208,9.6,0,12.68,0.45,0,4.18,0,0,0,73.09,3747016,2010688,1299636,436,662140,1736220,1048572,146336,902236
2024-03-02 22:26:24.905+02,0,318732,5306364,5306324,9.6,0,12.67,0.45,0,4.17,0,0,0,73.11,3747016,2019640,1295028,436,662176,1727860,1048572,146332,902240
2024-03-02 22:26:29.906+02,0,318732,5306812,5306280,9.59,0,12.67,0.45,0,4.17,0,0,0,73.12,3747016,2001112,1311484,436,662516,1746172,1048572,146328,902244
2024-03-02 22:26:34.936+02,0,318732,5306644,5306812,9.58,0,12.66,0.44,0,4.17,0,0,0,73.14,3747016,2011492,1299476,436,662260,1735764,1048572,146324,902248
2024-03-02 22:26:39.932+02,0,318732,5306724,5306684,9.58,0,12.65,0.44,0,4.17,0,0,0,73.15,3747016,2018932,1291160,436,662472,1728236,1048572,146320,902252
2024-03-02 22:26:44.943+02,0,318732,5306864,5306864,9.57,0,12.65,0.44,0,4.16,0,0,0,73.17,3747016,2024480,1287088,436,662568,1722300,1048572,146316,902256
2024-03-02 22:26:49.946+02,0,318732,5306844,5306844,9.57,0,12.64,0.44,0,4.16,0,0,0,73.18,3747016,2007340,1303808,436,662520,1738672,1048572,146312,902260
2024-03-02 22:26:54.962+02,0,318732,5309456,5306804,9.57,0,12.64,0.44,0,4.16,0,0,0,73.19,3747016,2015264,1306600,436,665160,1742260,1048572,146308,902260
2024-03-02 22:26:59.973+02,0,318732,5309468,5309452,9.56,0,12.63,0.44,0,4.16,0,0,0,73.2,3747016,2013896,1296704,436,665240,1736272,1048572,146304,902268
